0.000	1.920	Wizard.	0.78
1.980	3.360	 So	0.17
3.360	4.320	 class.	0.42
4.380	6.000	 Secular,	0.17
6.000	7.740	 sailor.	0.34
7.800	9.720	 Livestock.	0.66
9.780	14.700	 Livestock.	0.41
14.760	15.480	 A	0.70
15.480	16.260	 terror,	0.40
16.260	17.400	 cough,	0.59
17.400	19.320	 grown,	0.51
19.320	20.460	 um,	0.23
20.460	21.360	 gone,	0.41
21.360	23.160	 sorceress.	0.59
23.220	25.320	 Break.	0.33
25.380	27.840	 Cornfield,	0.58
27.840	29.280	 queen,	0.17
29.280	30.060	 queer,	0.37
30.060	31.560	 queer.	0.65
31.620	35.580	 Teen.	0.44
35.640	39.540	 Coward.	0.74
39.600	43.260	 D.	0.43
43.260	45.300	 Cope.	0.42
45.420	49.260	 Spike.	0.60
49.380	52.860	 Spectacles.	0.43
52.920	54.480	 A	0.21
54.480	55.020	 door.	0.34
55.080	56.580	 Some,	0.10
56.580	57.600	 Salmon.	0.56
57.660	60.540	 Stamp.	0.20
60.540	62.760	 Stamp.	0.28
62.880	64.320	 This,	0.19
64.320	65.520	 so,	0.10
65.520	67.860	 so,	0.04
67.860	69.240	 have	0.04
69.240	70.620	 bitten.	0.46
70.680	71.820	 Yeah,	0.11
71.820	72.600	 habitat.	0.50
72.660	73.560	 inhabitant.	0.67
73.620	77.520	 Reveal.	0.72
77.580	80.220	 Reveal.	0.53
80.280	82.020	 Tent.	0.58
88.080	90.120	 With	0.87
90.120	90.540	 total	0.95
90.540	91.200	 following	0.79
91.200	92.700	 closely,	0.87
92.700	93.120	 she	0.93
93.120	93.480	 began	0.98
93.480	93.840	 her	0.97
93.840	94.260	 journey.	0.88
94.380	96.120	 It	0.80
96.120	96.420	 did	0.96
96.420	96.720	 not	0.99
96.720	97.140	 take	0.99
97.140	97.500	 her	0.94
97.500	97.860	 long	0.99
97.860	98.280	 to	0.99
98.280	98.580	 find	0.99
98.580	98.940	 the	0.96
98.940	99.300	 road	0.91
99.300	100.200	 paved	0.96
100.200	100.440	 with	0.99
100.440	101.160	 yellow	0.97
101.160	101.940	 bricks.	0.75
102.060	103.020	 With	0.30
103.020	103.380	 in	0.05
103.380	103.800	 a	0.97
103.800	103.920	 short	0.97
103.920	104.400	 time,	0.64
104.400	105.120	 she	0.83
105.120	105.480	 was	0.99
105.480	106.260	 working,	0.39
106.260	108.840	 Briskly,	0.49
108.840	110.100	 Toward	0.55
110.100	110.400	 the	0.98
110.400	111.060	 emerald	0.89
111.060	111.600	 city.	0.70
111.720	113.220	 By	0.77
113.220	113.820	 evening,	0.63
113.820	115.500	 Dorothy	0.81
115.500	115.920	 arrived	0.99
115.920	116.220	 at	0.92
116.220	116.520	 the	1.00
116.520	116.820	 home	1.00
116.820	117.180	 of	0.99
117.180	118.140	 one	0.92
118.140	118.440	 of	1.00
118.440	118.680	 the	0.99
118.680	119.400	 richest	0.93
119.400	120.780	 march	0.49
120.780	121.140	 kins	0.19
121.140	121.500	 in	0.99
121.500	121.680	 the	0.99
121.680	122.400	 land,	0.52
122.400	123.180	 whose	0.98
123.180	123.420	 name	1.00
123.420	123.780	 was	0.98
123.780	125.280	 Balk,	0.12
125.280	126.900	 climbed	0.22
126.900	127.020	 her	0.98
127.020	127.440	 into	0.97
127.440	127.680	 the	1.00
127.680	128.280	 house,	0.52
128.280	128.940	 where	0.95
128.940	129.360	 he	0.99
129.360	129.720	 gave	0.97
129.720	130.020	 her	0.99
130.020	130.260	 a	0.81
130.260	130.620	 room	0.99
130.620	131.220	 with	0.95
131.220	131.520	 a	0.94
131.520	131.760	 pretty	0.99
131.760	132.300	 bed	0.30
132.300	133.200	 in	0.85
133.200	133.620	 it.	0.63
133.740	135.120	 Toto	0.25
135.120	135.900	 crowed	0.35
135.900	136.920	 up	0.74
136.920	137.580	 on	0.92
137.580	137.940	 the	0.97
137.940	138.480	 blue	0.98
138.480	139.140	 rock	0.35
139.140	139.860	 beside	0.93
139.860	140.160	 her.	0.94
146.220	147.900	 My	0.96
147.900	148.200	 name	0.99
148.200	148.560	 is	0.98
148.560	149.880	 Dorothy,	0.77
149.880	150.540	 said	0.81
150.540	150.840	 the	0.99
150.840	151.380	 girl,	0.58
151.380	152.100	 and	0.86
152.100	152.880	 I'm	0.84
152.880	153.120	 going	0.99
153.120	153.660	 to	1.00
153.660	153.960	 the	0.99
153.960	154.800	 Emerald	0.97
154.800	155.160	 City	0.75
155.160	155.820	 to	0.99
155.820	156.060	 ask	0.99
156.060	157.620	 the	0.61
157.620	158.040	 great	0.86
158.040	158.640	 house	0.12
158.640	159.120	 to	0.76
159.120	159.420	 send	0.95
159.420	159.780	 me	0.99
159.780	160.080	 back	0.99
160.080	160.440	 to	0.95
160.440	161.940	 Kansas.	0.83
162.060	164.280	 Do	0.49
164.280	164.580	 you	0.63
164.580	165.180	 think	0.95
165.180	165.660	 he	0.88
165.660	166.200	 asks?	0.37
166.380	167.880	 If	0.46
167.880	168.300	 I	0.99
168.300	169.020	 go	0.99
169.020	169.200	 to	0.99
169.200	169.380	 the	0.99
169.380	170.340	 Emerald	0.93
170.340	170.700	 City	0.17
170.700	171.300	 with	0.93
171.300	171.720	 you,	0.51
171.720	172.380	 that	0.78
172.380	173.100	 all	0.58
173.100	173.700	 could	0.99
173.700	174.060	 give	0.99
174.060	174.360	 me	1.00
174.360	174.660	 some	0.99
174.660	175.500	 brings.	0.64
175.620	177.180	 I	0.98
177.180	177.960	 can't	0.92
177.960	178.680	 tell,	0.53
178.680	179.040	 to	0.51
179.040	179.940	 return,	0.54
179.940	180.600	 but	0.36
180.600	181.260	 you	0.91
181.260	181.740	 may	0.98
181.740	182.580	 come	0.97
182.580	182.940	 with	0.98
182.940	183.780	 me	0.93
183.780	184.440	 if	0.83
184.440	184.560	 you	0.79
184.560	185.100	 like,	0.47
185.100	185.700	 he	0.11
185.700	187.260	 always	0.39
187.260	188.400	 will	0.90
188.400	188.880	 not	0.98
188.880	189.480	 give	0.85
189.480	190.080	 you.	0.60
190.200	192.060	 Any	0.09
192.060	192.600	 brains.	0.77
192.660	194.820	 You	0.54
194.820	196.500	 will	0.86
196.500	197.220	 be	0.96
197.220	197.700	 no	0.93
197.700	198.120	 worse	0.50
198.120	198.600	 of	0.84
198.600	199.260	 the.	0.35
200.580	201.960	 That	0.13
201.960	202.980	 you	0.73
202.980	203.580	 are	0.97
203.580	203.820	 now.	0.95
