0.000	0.900	When	0.14
0.900	1.440	 he	0.91
1.440	2.040	 reached	0.99
2.040	2.400	 the	0.98
2.400	3.180	 room,	0.63
3.180	3.900	 in	0.96
3.900	4.080	 which	0.98
4.080	4.920	 Syria	0.37
4.920	5.220	 had	0.98
5.220	5.460	 been	1.00
5.460	5.880	 locked	0.94
5.880	6.420	 up,	0.71
6.420	6.900	 he	0.62
6.900	7.320	 was	0.99
7.320	8.760	 astonished	0.99
8.760	9.420	 to	0.97
9.420	9.840	 find	1.00
9.840	10.440	 that	0.99
10.440	11.640	 she	0.81
11.640	11.880	 was	1.00
11.880	12.120	 not	1.00
12.120	12.360	 in	0.96
12.360	12.960	 it.	0.82
13.200	16.140	 Although	0.78
16.140	16.680	 he	0.99
16.680	17.640	 had,	0.51
17.640	19.260	 he	0.66
19.260	19.560	 had	0.78
19.560	21.360	 the,	0.34
21.360	21.540	 he	0.46
21.540	21.840	 had	0.94
21.840	22.980	 the,	0.22
22.980	23.160	 the	0.70
23.160	23.520	 key	0.99
23.520	24.060	 in	0.99
24.060	24.360	 his	0.99
24.360	25.320	 own	0.92
25.320	26.220	 pocket	0.73
26.220	27.420	 since	0.62
27.420	27.900	 he	0.94
27.900	28.320	 put	0.99
28.320	28.920	 her	0.97
28.920	29.280	 in	0.99
29.280	29.460	 the	1.00
29.460	29.940	 room.	0.65
30.000	31.140	 His	0.43
31.140	32.220	 anger	0.98
32.220	33.000	 was	0.98
33.000	34.680	 extreme,	0.67
34.680	35.580	 and	0.69
35.580	36.420	 he	0.27
36.420	37.500	 bold	0.36
37.500	38.520	 that	0.97
38.520	39.000	 he	0.82
39.000	39.420	 would	0.95
39.420	39.900	 kill	0.98
39.900	40.380	 the	0.95
40.380	40.560	 people	1.00
40.560	42.660	 who.	0.53
42.780	44.760	 Ever	0.19
44.760	45.420	 had	0.98
45.420	46.860	 helped	0.68
46.860	47.340	 her	0.96
47.340	48.720	 escaped.	0.92
48.780	52.680	 Escaped.	0.65
52.740	58.440	 When	0.90
58.440	58.860	 they	0.94
58.860	59.340	 heard	0.76
59.340	60.360	 Prince	0.91
60.360	61.560	 Darlings,	0.50
61.560	62.520	 wow,	0.54
62.520	63.240	 they,	0.16
63.240	64.200	 the	0.56
64.200	64.560	 cool	0.67
64.560	67.320	 advisor.	0.64
67.380	69.660	 His	0.68
69.660	71.580	 foster	0.72
71.580	73.080	 brother,	0.48
73.080	73.140	 and	0.98
73.140	73.980	 the	0.92
73.980	74.400	 3	0.97
74.400	75.240	 wicked	0.77
75.240	75.900	 men.	0.32
75.900	79.740	 We	0.29
79.740	80.820	 solved	0.40
80.820	81.420	 to	0.81
81.420	84.540	 his	0.72
84.540	86.400	 stronger	0.49
86.400	87.300	 that	0.85
87.300	89.940	 an	0.37
89.940	90.420	 old	0.90
90.420	92.820	 noble,	0.69
92.820	93.120	 who	0.97
93.120	93.480	 had	0.88
93.480	93.900	 been	0.97
93.900	94.740	 Prince	0.63
94.740	95.580	 Darlings	0.59
95.580	96.840	 childhood	0.92
96.840	97.680	 tutor.	0.68
97.740	100.620	 He	0.96
100.620	101.160	 loved	0.87
101.160	101.580	 the	0.99
101.580	102.180	 prince	0.87
102.180	102.660	 as	0.95
102.660	103.080	 if	0.98
103.080	103.800	 he	0.97
103.800	104.160	 had	0.98
104.160	105.000	 been	0.71
105.000	105.420	 his	0.99
105.420	105.840	 own	0.99
105.840	106.860	 son,	0.36
106.860	107.700	 and	0.88
107.700	108.480	 wished	0.98
108.480	108.960	 that	1.00
108.960	109.740	 he	0.98
109.740	110.400	 would	0.94
110.400	111.540	 always	0.95
111.540	112.020	 take	0.98
112.020	113.220	 the	0.79
113.220	114.300	 path	0.80
114.300	114.660	 of	0.59
114.660	115.740	 goodness.	0.72
115.800	117.000	 So.	0.47
117.120	119.820	 Sometimes,	0.67
119.820	120.660	 as	0.80
120.660	121.020	 a	0.94
121.020	122.100	 tutor,	0.69
122.100	123.840	 He	0.66
123.840	124.740	 would	0.94
124.740	125.400	 correct	0.70
125.400	126.360	 Prince	0.02
126.360	127.320	 Darling's	0.68
127.320	127.680	 fault.	0.90
127.800	131.040	 His	0.87
131.040	132.060	 foster	0.94
132.060	132.660	 brother	0.95
132.660	133.800	 told,	0.13
133.800	135.240	 Prince	0.90
135.240	136.380	 darling,	0.18
136.380	136.860	 that	0.90
136.860	138.480	 Solomon,	0.78
138.480	138.600	 the	0.99
138.600	139.500	 tutor,	0.68
139.500	139.620	 had	0.93
139.620	141.240	 boasted,	0.60
141.240	142.500	 of	0.65
142.500	143.340	 helping	0.92
143.340	144.720	 Celia,	0.57
144.720	145.320	 uh,	0.28
145.320	146.520	 escape.	0.82
146.580	148.020	 He	0.70
148.020	148.440	 even	0.99
148.440	149.040	 paid	0.82
149.040	150.600	 some	0.74
150.600	151.560	 uh,	0.12
151.560	152.700	 their	0.39
152.700	153.720	 men	0.16
153.720	154.200	 to	0.95
154.200	154.680	 lie	0.89
154.680	155.460	 and	0.99
155.460	156.120	 say	0.98
156.120	156.540	 that	0.99
156.540	157.680	 they	0.94
157.680	158.040	 had	0.99
158.040	158.580	 heard	0.57
158.580	159.780	 Solomon,	0.17
159.780	161.340	 mention	0.78
161.340	161.880	 this.	0.78
162.000	166.020	 The	0.69
166.020	166.680	 prince	0.80
166.680	167.820	 in	0.58
167.820	168.240	 great	0.76
168.240	169.080	 anger	0.82
169.080	169.800	 ordered	0.93
169.800	170.580	 his	0.95
170.580	171.780	 foster	0.92
171.780	172.380	 brother	0.99
172.380	173.160	 to	0.99
173.160	173.580	 bring	1.00
173.580	174.900	 Solomon	0.97
174.900	176.460	 back.	0.87
176.520	178.320	 With	0.44
178.320	178.980	 a	0.93
178.980	180.000	 troop	0.79
180.000	180.600	 of	0.98
180.600	182.040	 soldiers.	0.79
182.100	183.420	 They	0.52
183.420	184.560	 were,	0.48
184.560	185.460	 uh,	0.18
185.460	185.640	 to	0.95
185.640	186.360	 chain	0.35
186.360	186.900	 him	0.97
186.900	188.280	 up,	0.50
188.280	189.660	 and	0.62
189.660	190.380	 make	0.98
190.380	191.220	 him	0.92
191.220	192.480	 stand	0.92
192.480	193.200	 true	0.66
193.200	193.800	 like	0.99
193.800	194.280	 a	0.80
194.280	196.020	 creamy.	0.28
196.080	196.380	 No.	0.60
196.500	199.020	 You	0.79
199.020	199.800	 become	0.99
199.800	200.280	 a	0.95
200.280	201.420	 monster,	0.76
201.420	201.900	 you	0.91
201.900	202.380	 have	0.99
202.380	202.920	 made	0.99
202.920	203.700	 yourself	0.99
203.700	204.540	 like	0.97
204.540	205.320	 the	0.94
205.320	205.980	 lying	0.46
205.980	207.420	 in	0.81
207.420	207.780	 your	0.94
207.780	208.380	 anger	0.98
208.380	208.860	 like.	0.60
208.980	211.320	 The	0.69
211.320	211.920	 wolf	0.26
211.920	212.820	 in	0.86
212.820	213.060	 your	0.98
213.060	213.780	 witness	0.32
213.780	214.320	 and	0.79
214.320	214.800	 like	0.64
214.800	215.220	 a	0.94
215.220	215.760	 snake,	0.72
215.760	216.240	 you	0.70
216.240	217.500	 ungratefully	0.62
217.500	218.400	 turned	0.92
218.400	219.540	 upon	0.94
219.540	220.080	 your	0.99
220.080	220.920	 tutor	0.98
220.920	221.280	 who	0.98
221.280	221.940	 was	0.94
221.940	222.780	 like	0.99
222.780	223.080	 a	0.99
223.080	223.620	 2nd	0.97
223.620	224.580	 father	0.74
224.580	225.060	 to	0.99
225.060	225.480	 you,	0.56
225.480	226.680	 your	0.45
226.680	227.940	 goodness.	0.63
228.000	228.900	 Your	0.16
228.900	229.860	 roses.	0.33
231.000	232.680	 Had,	0.12
232.680	233.160	 has	0.66
233.160	234.300	 made	0.69
234.300	234.840	 you	0.93
234.840	235.260	 like	0.97
235.260	238.440	 a.	0.61
238.500	244.140	 They're	0.46
244.140	244.800	 from,	0.34
244.800	247.020	 therefore,	0.43
247.020	247.800	 your,	0.24
247.800	248.580	 you're	0.40
248.580	248.820	 from	0.56
248.820	249.900	 take	0.82
249.900	250.740	 the	0.87
250.740	251.880	 appearance	0.97
251.880	252.420	 of	0.98
252.420	252.960	 these	0.09
252.960	253.620	 animals	0.99
253.620	254.340	 at	0.98
254.340	254.760	 once.	0.89
254.880	257.820	 The	0.91
257.820	259.140	 princess,	0.21
259.140	259.440	 that's	0.91
259.440	259.620	 the	0.98
259.620	259.860	 best	0.99
259.860	261.180	 thing	0.75
261.180	261.360	 he	0.99
261.360	261.600	 could	1.00
261.600	261.900	 do	0.99
261.900	263.100	 would	0.89
263.100	263.580	 be	0.98
263.580	263.940	 to	0.99
263.940	264.240	 get	0.98
264.240	265.020	 as	0.99
265.020	265.320	 far	0.99
265.320	265.980	 from	0.98
265.980	266.820	 the,	0.49
266.820	267.780	 clear	0.62
267.780	268.320	 like	0.69
268.320	268.980	 as	0.89
268.980	269.400	 he	0.96
269.400	270.000	 could.	0.62
270.000	271.320	 So	0.38
271.320	271.980	 he	0.95
271.980	272.880	 wouldn't	0.99
272.880	273.300	 have	0.99
273.300	273.720	 to	0.98
273.720	274.740	 see	0.85
274.740	275.280	 his	0.80
275.280	275.880	 scary	0.71
275.880	279.540	 reflection	0.91
279.540	280.800	 anymore,	0.53
280.800	281.700	 thing,	0.11
281.700	282.360	 king	0.42
282.360	282.780	 of.	0.10
283.140	283.740	 Of	0.10
283.740	284.580	 this,	0.52
284.580	284.880	 he	0.74
284.880	285.960	 started	0.89
285.960	286.620	 to	0.99
286.620	287.160	 run	0.91
287.160	288.240	 toward	0.73
288.240	288.480	 the	0.98
288.480	289.320	 wood.	0.44
289.380	290.220	 But	0.35
290.220	290.880	 before	0.99
290.880	291.480	 he	0.99
291.480	293.160	 had,	0.36
293.160	295.200	 go,	0.28
295.200	295.980	 then	0.20
295.980	297.300	 far,	0.60
297.300	297.780	 he	0.94
297.780	298.320	 felt	0.66
298.320	298.860	 into	0.98
298.860	300.420	 a	0.60
300.420	300.900	 deep	0.96
300.900	301.980	 pit,	0.24
301.980	302.700	 which,	0.47
302.700	304.980	 was	0.48
304.980	305.640	 made	0.99
305.640	306.120	 to	0.99
306.120	306.660	 trap	0.89
306.660	307.740	 bears,	0.86
307.740	308.160	 the	0.97
308.160	309.060	 hunters.	0.76
