0.000	2.940	To,	0.41
2.940	3.120	 to	0.74
3.120	3.420	 your	0.95
3.420	4.320	 cruelty,	0.78
4.320	4.500	 he	0.99
4.500	4.800	 added	0.99
4.800	5.340	 with	0.99
5.340	7.740	 uh,	0.18
7.740	11.640	 Questioning.	0.54
11.640	12.840	 Questioning	0.83
12.840	13.500	 is.	0.61
13.560	16.020	 He	0.93
16.020	16.380	 always	0.99
16.380	16.920	 gave	0.79
16.920	17.400	 Prince	0.78
17.400	18.480	 starting,	0.34
18.480	19.260	 better	0.61
19.260	20.220	 advice,	0.50
20.220	20.400	 and	0.99
20.400	21.660	 encouraged	0.98
21.660	22.140	 him	0.98
22.140	23.100	 in	0.75
23.100	24.240	 all	0.59
24.240	24.600	 his	0.99
24.600	25.200	 evil	0.99
25.200	25.800	 ways.	0.63
25.860	26.400	 His	0.04
26.400	27.420	 1st	0.73
27.420	28.200	 brother,	0.63
28.200	28.980	 1st	0.81
28.980	29.820	 brother,	0.53
29.820	30.960	 asked	0.66
30.960	31.440	 him	0.99
31.440	32.280	 what	0.89
32.280	32.880	 his	0.99
32.880	33.360	 trouble	0.88
33.360	34.080	 was,	0.50
34.080	36.000	 Chris	0.29
36.000	36.540	 starting	0.34
36.540	37.560	 his,	0.11
37.560	39.540	 exclaimed	0.71
39.540	40.320	 that	0.92
40.320	41.040	 he	0.90
41.040	41.640	 could	0.98
41.640	42.480	 not	0.97
42.480	42.840	 bear	0.47
42.840	43.320	 the	0.73
43.320	44.040	 flesh,	0.56
44.040	45.060	 uh,	0.28
45.060	46.140	 city,	0.05
46.140	46.260	 uh,	0.25
52.380	53.160	 And	0.06
53.160	53.520	 of	0.54
53.520	54.180	 him	0.95
54.180	54.660	 and	0.99
54.660	55.200	 was	0.99
55.200	56.340	 determined	0.91
56.340	56.640	 to	0.99
56.640	57.180	 be	0.96
57.180	57.720	 a	0.97
57.720	57.900	 better	0.74
57.900	58.260	 man	0.55
58.260	58.740	 in	0.94
58.740	59.220	 a	0.34
59.220	61.980	 opinion	0.60
61.980	62.520	 of	0.99
62.520	62.760	 him	0.99
62.760	63.120	 and	0.96
63.120	64.260	 was	0.72
64.260	66.120	 determined	0.95
66.120	66.360	 to	1.00
66.360	66.600	 be	0.99
66.600	66.900	 a	0.99
66.900	67.260	 better	0.89
67.260	67.800	 man	0.68
67.800	69.000	 in	0.80
69.000	69.420	 order	0.99
69.420	69.900	 to	0.99
69.900	70.140	 please	0.74
70.140	71.220	 her.	0.78
71.280	74.220	 You	0.95
74.220	74.640	 are	0.94
74.640	75.120	 very	0.94
75.120	75.540	 kind	0.99
75.540	75.900	 to	0.99
75.900	76.200	 trouble	0.50
76.200	77.040	 yourself	0.99
77.040	78.060	 about	0.98
78.060	78.720	 this	0.92
78.720	79.620	 little	0.86
79.620	80.040	 girl.	0.61
80.100	81.600	 If	0.73
81.600	81.900	 she	0.99
81.900	82.380	 still	0.99
82.380	83.160	 refuse	0.86
83.160	83.760	 to	0.96
83.760	84.120	 marry	0.99
84.120	84.780	 you,	0.71
84.780	85.020	 you	0.72
85.020	86.100	 have	0.92
86.100	86.460	 her	0.99
86.460	86.880	 head	0.71
86.880	87.480	 cuts	0.62
87.480	88.380	 down.	0.59
88.440	91.020	 Cut	0.45
91.020	91.260	 off	0.96
91.260	92.220	 to	0.97
92.220	92.340	 teach	0.99
92.340	93.600	 the	0.81
93.600	93.900	 other	1.00
93.900	94.320	 people	1.00
94.320	94.860	 that	0.98
94.860	95.400	 you	0.54
95.400	95.760	 mean	0.85
95.760	96.360	 to	0.99
96.360	96.600	 be	1.00
96.600	97.380	 obeyed.	0.92
