0.000	1.680	Responsibility,	0.82
1.680	3.060	 grumpy.	0.57
3.840	6.060	 Carpenter.	0.72
6.120	8.580	 Familiar.	0.60
8.700	11.580	 Pastor,	0.30
11.580	12.480	 who,	0.11
12.480	13.860	 stubborn.	0.50
13.980	16.980	 Oh,	0.36
16.980	17.760	 awesome.	0.62
17.880	20.220	 Begger.	0.52
20.280	23.100	 Barrel.	0.73
23.160	26.640	 Oregon.	0.66
26.760	29.580	 Borrow,	0.29
29.580	30.060	 oh,	0.05
30.060	31.080	 oh,	0.14
31.080	31.860	 oh,	0.05
31.860	33.240	 oh,	0.02
33.240	34.680	 oh,	0.07
34.680	36.060	 oh.	0.30
36.180	37.740	 Homesick.	0.54
37.800	39.060	 So,	0.11
39.060	40.320	 Rum,	0.31
40.320	41.460	 Rum.	0.34
41.520	42.840	 Prank.	0.57
42.900	45.480	 Trunk.	0.61
45.600	48.780	 Appearance,	0.15
48.780	49.860	 appearance.	0.59
50.760	54.000	 Repre-...	0.28
54.060	55.920	 Really?	0.36
55.920	57.600	 Appearance.	0.40
57.660	59.880	 Nonsense.	0.82
60.000	62.580	 Jealous.	0.22
62.580	63.480	 reappearance	0.52
63.480	65.340	 in.	0.58
65.400	68.880	 That's	0.12
68.880	70.560	 the...	0.28
70.620	73.140	 Reward.	0.51
79.200	85.200	 Innocent.	0.73
85.260	86.100	 Innocent.	0.71
86.220	90.660	 Uncle	0.86
90.660	91.320	 Alp,	0.48
91.320	91.560	 made	0.58
91.560	92.280	 sure	0.66
92.280	92.580	 everything	0.95
92.580	93.180	 was	0.93
93.180	94.200	 comfortable.	0.74
94.200	94.980	 All	0.42
94.980	95.340	 for	0.42
95.340	96.420	 Hetty.	0.34
96.480	97.320	 She	0.58
97.320	97.800	 made	0.75
97.800	98.400	 a	0.77
98.400	98.700	 new	0.90
98.700	100.260	 chair.	0.47
100.320	102.480	 New	0.32
102.480	103.140	 town.	0.34
103.200	104.640	 Enough	0.52
104.640	105.120	 to	0.95
105.120	105.600	 her.	0.53
105.600	108.480	 New	0.38
108.480	109.260	 territory	0.27
109.260	109.740	 enough	0.63
109.740	110.040	 for	0.70
110.040	110.280	 her	0.51
110.280	111.420	 bridge,	0.35
111.420	111.480	 the	0.89
111.480	111.900	 table,	0.55
