0.000	0.720	Well,	0.99
0.720	1.860	 well,	0.50
1.860	2.880	 Sebastian	0.95
2.880	3.420	 let	0.59
3.420	3.960	 the	0.99
3.960	4.020	 boy	0.99
4.020	4.680	 away,	0.67
4.680	4.920	 he	0.45
4.920	5.220	 gave	0.99
5.220	5.580	 the	1.00
5.580	5.820	 boy	0.89
5.820	6.360	 some	1.00
6.360	7.140	 coins,	0.75
7.140	7.560	 and	0.96
7.560	7.980	 come	0.63
7.980	9.060	 back	0.99
9.060	9.360	 with	0.98
9.360	9.960	 a	0.91
9.960	10.740	 basket	0.70
10.740	11.580	 of	0.77
11.580	12.300	 kittens.	0.66
12.420	13.200	 The	0.75
13.200	13.440	 girls	1.00
13.440	13.920	 were	1.00
13.920	14.340	 excited	0.99
14.340	15.060	 to	0.99
15.060	15.480	 see	0.99
15.480	16.320	 the	0.98
16.320	17.160	 animals,	0.63
17.160	18.120	 but	0.62
18.120	18.720	 Miss	0.57
18.720	20.520	 Rattemir's	0.41
20.520	21.360	 angry.	0.62
21.360	22.200	 Unger	0.35
22.200	23.280	 was...	0.26
23.280	25.380	 or...	0.10
25.380	30.180	 or...	0.10
30.180	31.320	 again.	0.66
31.440	32.760	 She	0.85
32.760	33.240	 said	0.96
33.240	34.620	 that	0.70
34.620	35.640	 Heidi	0.83
35.640	35.940	 must	1.00
35.940	36.120	 be	1.00
36.120	36.720	 punished.	0.85
36.780	38.280	 But	0.56
38.280	39.060	 Kara	0.46
39.060	39.840	 is	0.49
39.840	42.240	 assisted.	0.29
42.240	44.940	 They...	0.14
44.940	45.300	 wait	0.85
45.300	45.720	 for	0.92
45.720	47.100	 her	0.99
47.100	47.460	 father	0.99
47.460	48.180	 to	0.97
48.180	48.420	 make	0.98
48.420	48.780	 the	0.96
48.780	51.180	 decision...	0.45
51.180	53.040	 when	0.79
53.040	53.880	 Mr.	0.86
53.880	55.080	 Sessman	0.56
55.080	55.860	 returned,	0.51
55.860	56.760	 he	0.83
56.760	57.300	 asked	0.61
57.300	58.440	 for	0.96
58.440	58.860	 both	0.98
58.860	60.420	 Ms.	0.23
60.420	61.200	 Ratmer	0.61
61.200	61.740	 and	0.98
61.740	62.880	 Clara's	0.95
62.880	64.080	 opinions.	0.48
64.860	66.300	 of	0.96
66.300	67.500	 Heidi,	0.73
67.500	67.920	 which	0.91
67.920	68.700	 were	0.93
68.700	69.300	 totally	0.98
69.300	70.080	 different.	0.66
70.200	73.560	 But,	0.27
73.560	73.740	 all	0.74
73.740	74.640	 the,	0.28
74.640	76.020	 but,	0.22
76.020	77.040	 through	0.88
