0.000	1.800	Meanwhile,	0.89
1.800	2.460	 Heidi	0.83
2.460	3.120	 learned	0.85
3.120	4.200	 that	0.91
4.200	5.040	 granny	0.87
5.040	5.340	 was	0.99
5.340	6.060	 planned	0.72
6.060	6.420	 and	0.99
6.420	7.020	 not	0.76
7.020	10.860	 taste,	0.32
10.860	11.760	 how	0.42
11.760	12.600	 poorly	0.95
12.600	13.680	 builds	0.77
13.680	13.920	 the	0.96
13.920	14.160	 heart	0.59
14.160	15.120	 was.	0.64
15.480	17.640	 I	0.74
17.640	18.060	 will	0.88
18.060	18.480	 ask	0.92
18.480	20.460	 grandfather	0.87
20.460	21.120	 to	1.00
21.120	21.600	 fix	0.99
21.600	22.140	 the	0.99
22.140	22.920	 heart.	0.82
23.040	23.940	 He	0.74
23.940	24.840	 promised.	0.89
24.960	30.840	 The	0.95
30.840	31.020	 next	0.99
31.020	32.340	 day,	0.52
32.340	32.760	 had	0.70
32.760	33.180	 he	0.18
33.180	33.480	 kept	0.04
33.480	34.980	 her	0.68
34.980	36.600	 promise,	0.64
36.600	37.380	 and	0.83
37.380	37.860	 bring	0.92
37.860	39.600	 grandfather	0.89
39.600	40.500	 to,	0.48
40.500	41.820	 by,	0.28
41.820	42.360	 bring	0.93
42.360	43.860	 grandfather	0.92
43.860	44.340	 to	0.99
44.340	45.240	 granny's	0.80
45.240	45.480	 heart	0.42
45.480	46.440	 to	0.93
46.440	47.160	 fix,	0.50
47.160	48.000	 sing.	0.56
54.060	57.180	 Heidi	0.70
57.180	57.720	 has	0.93
57.720	59.040	 spent	0.78
59.040	59.580	 a	0.72
59.580	59.940	 winter	0.98
59.940	60.540	 on	0.34
60.540	60.840	 the	0.92
60.840	61.500	 summer	0.95
61.500	61.740	 with	0.99
61.740	62.220	 Uncle	0.73
62.220	62.640	 Al.	0.56
62.760	64.020	 When,	0.27
64.020	67.860	 Her	0.50
67.860	69.000	 2nd	0.57
69.000	69.960	 winter	0.95
69.960	71.160	 on,	0.35
71.160	74.460	 The,	0.41
74.460	76.440	 Winter	0.87
76.440	76.920	 on	0.97
76.920	77.220	 the,	0.48
77.220	79.260	 Mountain,	0.45
79.260	80.580	 was	0.69
80.580	81.060	 about	0.97
81.060	81.540	 to	0.98
81.540	82.320	 end,	0.50
82.320	83.820	 the,	0.12
83.820	83.940	 in	0.75
83.940	84.960	 black,	0.45
84.960	86.520	 visits	0.15
86.520	87.120	 them.	0.54
87.180	88.380	 It	0.65
88.380	88.620	 was	0.99
88.620	88.980	 the	0.99
88.980	89.700	 pastor	0.95
89.700	90.000	 from	0.99
90.000	91.140	 Dorflay.	0.58
91.260	93.060	 Although	0.23
93.060	93.840	 pressed	0.84
93.840	94.380	 to	0.89
94.380	94.680	 see	0.97
94.680	95.220	 him,	0.57
95.220	96.360	 Uncle	0.64
96.360	96.840	 Alp	0.30
96.840	97.860	 greeted	0.96
97.860	98.580	 him	0.93
98.580	99.180	 as	0.80
99.180	100.260	 politely	0.16
100.260	100.920	 as	0.95
100.920	101.220	 he	0.99
101.220	101.520	 could.	0.75
101.580	102.540	 Good	0.40
102.540	103.200	 morning.	0.59
103.200	104.760	 Morning,	0.35
104.760	106.020	 pastor.	0.60
106.080	107.100	 Please	0.54
107.100	107.640	 have	0.99
107.640	107.760	 a	0.99
107.760	108.060	 seat.	0.85
108.120	108.960	 The	0.53
108.960	109.680	 pastor	0.93
109.680	110.700	 refuse	0.96
110.700	111.420	 the	0.97
111.420	111.600	 offer	0.99
111.600	112.800	 in.	0.36
112.800	114.660	 Instead,	0.14
114.660	116.700	 He	0.83
116.700	117.120	 told	0.99
117.120	117.900	 Uncle	0.42
117.900	118.440	 Elp	0.18
118.440	119.280	 Street,	0.12
119.280	121.500	 Away,	0.12
121.500	122.220	 why	0.69
122.220	122.580	 he	0.99
122.580	122.940	 was	0.99
122.940	123.300	 there	0.96
123.300	123.720	 to	0.90
123.720	125.460	 convenience.	0.80
125.520	127.860	 Him,	0.44
127.860	129.840	 to	0.34
129.840	130.740	 spend,	0.41
130.740	132.600	 to	0.57
132.600	132.960	 spend	0.97
132.960	133.920	 handy	0.28
133.920	134.460	 to	0.97
134.460	134.700	 school.	0.85
134.820	137.880	 Uncle.	0.45
137.940	139.020	 Send	0.24
139.020	139.560	 to	0.89
139.560	140.460	 school,	0.55
140.460	140.880	 and	0.54
140.880	141.240	 go	0.68
141.240	142.140	 out,	0.45
142.140	142.380	 shroke	0.74
142.380	142.800	 his	0.93
142.800	143.280	 head	0.81
143.280	146.940	 and...	0.37
147.060	150.000	 Suggestion.	0.50
150.060	153.120	 Hey,	0.11
153.120	153.240	 this	0.17
153.240	154.320	 doesn't	0.97
154.320	154.920	 need	0.95
154.920	155.280	 to	0.97
155.280	156.540	 go	0.71
156.540	157.260	 to,	0.47
157.260	157.980	 it	0.27
157.980	158.460	 to	0.95
158.460	158.760	 go	0.99
158.760	159.060	 to	1.00
159.060	159.420	 school.	0.86
159.480	162.960	 She's	0.91
162.960	163.320	 fine	0.76
163.320	163.920	 here.	0.63
163.980	165.480	 She	0.51
165.480	166.680	 also	0.83
166.680	167.820	 explore	0.90
167.820	169.380	 us.	0.48
169.440	171.120	 He.	0.31
171.120	172.320	 Also	0.35
172.320	174.420	 expressed,	0.19
174.420	175.500	 huh?	0.18
175.620	177.180	 Well,	0.15
177.180	178.020	 press,	0.40
178.020	178.980	 varies	0.34
178.980	179.460	 about	0.96
179.460	180.060	 the	0.90
180.060	181.740	 safety,	0.67
181.740	182.820	 of	0.78
182.820	184.680	 hiding,	0.22
184.680	186.060	 travel,	0.31
186.060	187.020	 to	0.77
187.020	187.800	 school,	0.50
187.800	187.920	 and	0.90
187.920	188.580	 back	0.98
188.580	188.940	 in	0.99
188.940	189.540	 winter.	0.71
189.660	191.280	 Later,	0.22
191.280	191.580	 that's	0.77
191.580	192.840	 they,	0.19
192.840	193.200	 a	0.82
193.200	193.740	 2nd	0.92
193.740	195.360	 visitor	0.82
195.360	196.260	 appeared,	0.42
196.260	197.520	 appeared	0.84
197.520	198.060	 to	0.99
198.060	198.300	 make	0.96
198.300	199.800	 the	0.56
199.800	200.580	 alrighty	0.48
200.580	201.540	 angry,	0.49
201.540	203.040	 grandfather	0.89
203.040	203.880	 even	0.99
203.880	204.360	 more	0.99
204.360	205.020	 so,	0.54
205.020	205.740	 that	0.91
205.740	206.100	 he	0.98
206.100	206.280	 was	0.98
206.280	207.960	 back,	0.34
207.960	208.440	 and	0.93
208.440	209.040	 wanted	0.88
209.040	209.640	 to	0.98
209.640	210.600	 take,	0.48
210.600	211.680	 Haddy	0.19
211.680	211.980	 to	0.99
211.980	213.120	 Frankfurt,	0.60
213.120	213.540	 to	0.95
213.540	215.100	 live	0.82
215.100	215.340	 in	0.91
215.340	215.940	 a.	0.28
216.540	217.620	 Friendly	0.46
217.620	217.920	 with	0.98
217.920	218.340	 a	0.35
218.340	219.420	 disabled	0.92
219.420	220.380	 girl.	0.63
220.440	221.280	 It's.	0.39
221.460	223.860	 It,	0.45
223.860	225.240	 um,	0.35
225.240	225.780	 once	0.25
225.780	226.200	 in	0.42
226.200	226.680	 our	0.66
226.680	227.040	 life,	0.51
227.040	229.080	 time,	0.32
229.080	231.240	 uh,	0.06
231.240	233.340	 pro,	0.21
233.340	234.780	 opportunity.	0.60
234.840	235.980	 Heidi	0.34
235.980	236.640	 will	0.97
236.640	237.120	 become	0.99
237.120	238.140	 the	0.70
238.140	239.760	 Girl's	0.72
239.760	240.000	 best	0.90
240.000	240.720	 friend.	0.86
240.780	242.940	 And	0.84
242.940	243.780	 they	0.92
243.780	244.260	 could	0.98
244.260	245.880	 play	0.47
245.880	246.360	 and	0.92
246.360	246.900	 study	0.99
246.900	248.040	 together,	0.58
248.040	248.700	 isn't	0.73
248.700	248.940	 that	0.37
248.940	249.780	 awesome?	0.74
249.840	252.660	 Take	0.76
252.660	253.020	 her	0.99
253.020	253.500	 away	1.00
253.500	253.920	 and	1.00
253.920	254.280	 never	1.00
254.280	254.760	 bring	1.00
254.760	255.000	 her	1.00
255.000	255.360	 back.	0.94
255.480	257.580	 Then	0.95
257.580	258.060	 the	0.99
258.060	258.360	 old	0.78
258.360	258.780	 man	0.65
258.780	259.440	 stormed	0.96
259.440	259.800	 out	0.98
259.800	260.160	 of	0.99
260.160	260.400	 the	0.99
260.400	261.180	 hut.	0.63
261.240	266.400	 That	0.43
266.400	266.820	 he	0.72
266.820	267.660	 took	0.69
267.660	268.320	 had	0.23
268.320	269.460	 the	0.31
269.460	269.820	 to	0.82
269.820	274.560	 the.	0.51
274.560	275.940	 A	0.15
275.940	276.600	 very	0.92
276.600	277.380	 wealthy.	0.71
277.380	279.540	 Family	0.32
279.540	280.380	 in	0.99
280.380	281.340	 Frankfurt.	0.69
281.400	282.540	 Mr.	0.47
282.540	287.100	 Assessment	0.31
287.100	289.020	 was	0.80
289.020	291.300	 often	0.74
291.300	292.080	 away	0.80
292.080	292.740	 working.	0.68
292.800	294.240	 So	0.53
294.240	295.140	 he	0.94
295.140	296.700	 heard	0.65
296.700	297.660	 miss	0.16
297.660	298.620	 rotten	0.44
298.620	299.760	 mayor	0.16
299.760	300.300	 to	0.92
300.300	301.920	 look	0.75
301.920	302.340	 for	1.00
302.340	302.640	 his	0.99
302.640	303.900	 wheelchair	0.86
303.900	304.860	 bond.	0.51
304.920	306.180	 Daughter,	0.20
306.180	307.860	 Clara.	0.76
307.920	310.860	 Sends	0.28
310.860	311.280	 the	0.97
311.280	312.480	 girls,	0.23
312.480	313.080	 sends	0.28
313.080	313.440	 the	0.96
313.440	314.040	 girl,	0.38
314.040	316.560	 smother,	0.33
316.560	317.220	 died	0.74
317.220	318.120	 a	0.17
318.120	318.300	 long	0.04
318.300	318.840	 time	0.69
318.840	319.260	 ago.	0.83
319.320	323.880	 Mr.	0.75
323.880	325.320	 Sesmire	0.08
325.320	327.780	 brought	0.97
327.780	328.920	 Clara's	0.92
328.920	329.700	 happiness	0.97
329.700	331.680	 was	0.76
331.680	332.340	 he	0.71
332.340	333.480	 almost	0.96
333.480	334.800	 impor-	0.30
334.800	336.540	 important	0.88
336.540	337.440	 thing.	0.83
337.560	341.280	 Ms.	0.17
341.280	342.180	 Rottenmer	0.17
342.180	342.900	 lacked	0.36
342.900	343.560	 both	0.74
343.560	344.400	 servants	0.93
344.400	345.060	 around	0.70
345.060	347.160	 the	0.83
347.160	348.840	 house,	0.33
348.840	349.980	 she,	0.22
349.980	350.880	 no,	0.30
350.880	351.120	 she	0.73
351.120	351.420	 was	0.99
