0.000	0.960	Chapter	0.98
0.960	1.500	 one,	0.59
1.500	1.680	 young	0.76
1.680	2.220	 Judy	0.95
2.220	2.940	 Barker,	0.51
2.940	3.180	 Judy	0.95
3.180	3.720	 Barker	0.39
3.720	4.020	 is	0.99
4.020	4.200	 an	0.99
4.200	4.620	 artist	1.00
4.620	4.980	 from	0.99
4.980	5.640	 Los	0.99
5.640	6.480	 Angeles.	0.82
6.540	6.900	 She	0.67
6.900	7.500	 paints	0.84
7.500	8.340	 murals.	0.82
8.400	9.300	 Mirals	0.51
9.300	9.600	 are	0.99
9.600	10.200	 paintings	0.99
10.200	10.620	 on	0.99
10.620	10.920	 large	0.99
10.920	11.760	 walls.	0.88
11.820	13.680	 Judy	0.97
13.680	13.920	 was	1.00
13.920	14.100	 born	1.00
14.100	14.460	 in	1.00
14.460	17.640	 1966.	0.68
17.640	20.580	 1966.	0.56
20.580	22.260	 46.	0.43
22.560	23.160	 Her	0.73
23.160	23.340	 family	0.99
23.340	24.300	 is	0.96
24.300	24.600	 from	0.99
24.600	25.800	 Mexico.	0.72
25.860	27.960	 As	0.84
27.960	28.260	 a	0.99
28.260	28.440	 young	0.98
28.440	29.640	 girl,	0.43
29.640	30.780	 Judy	0.16
30.780	31.080	 lived	0.97
31.080	31.740	 with	0.95
31.740	32.160	 her	1.00
32.160	33.420	 mother,	0.63
33.420	33.540	 2	0.53
33.540	34.200	 aunt,	0.49
34.200	34.440	 and	0.94
34.440	34.800	 a	0.72
34.800	35.820	 grandmother.	0.97
35.880	38.460	 When	0.94
38.460	38.940	 Judy	0.80
38.940	39.360	 was	0.98
39.360	39.780	 6	0.96
39.780	40.440	 years	0.95
40.440	41.040	 old,	0.68
41.040	42.360	 she	0.40
42.360	42.720	 moved	1.00
42.720	43.320	 to	0.98
43.320	43.620	 a	1.00
43.620	43.980	 new	0.99
43.980	45.120	 neighborhood	0.99
45.120	45.540	 in	0.99
45.540	46.140	 Los	0.99
46.140	46.620	 Angeles.	0.80
46.680	48.240	 Judy	0.91
48.240	48.600	 had	0.86
48.600	49.200	 always	0.95
49.200	49.980	 talked	0.26
49.980	50.220	 in	1.00
50.220	50.700	 Spanish.	0.95
50.760	53.040	 As	0.41
53.040	53.400	 the	0.99
53.400	53.820	 new	0.98
53.820	54.240	 school,	0.61
54.240	54.420	 she	0.94
54.420	55.020	 uh.	0.41
55.080	56.760	 She	0.62
56.760	58.140	 wasn't	0.95
58.140	58.980	 allowed	0.97
58.980	59.400	 to	0.99
59.400	59.940	 talk	0.98
59.940	60.660	 in	0.93
60.660	61.560	 Spanish.	0.94
61.620	63.840	 Duty	0.39
63.840	64.200	 had	0.98
64.200	64.680	 few	0.83
64.680	65.580	 Mexi.	0.40
65.640	66.540	 She	0.08
66.540	66.960	 can	0.08
66.960	67.680	 American	0.82
67.680	69.480	 classmate	0.83
69.480	69.960	 at	0.74
69.960	70.320	 1st	0.74
70.320	70.920	 it	0.75
70.920	71.160	 was	1.00
71.160	71.580	 difficult	1.00
71.580	72.120	 to	0.86
72.120	73.380	 duty	0.64
73.380	73.680	 to	0.99
73.680	74.280	 pronounce	0.99
74.280	75.360	 and	0.94
75.360	76.020	 understand	1.00
76.020	76.920	 English	0.99
76.920	77.640	 words.	0.85
77.700	78.420	 Her	0.68
78.420	78.720	 teacher	1.00
78.720	79.260	 liked	0.12
79.260	80.700	 Judy,	0.73
80.700	81.000	 draw,	0.48
81.000	81.060	 and	0.99
81.060	81.480	 paint.	0.79
81.540	82.620	 When	0.54
82.620	83.160	 she,	0.49
83.160	84.720	 Couldn't	0.70
84.720	85.200	 understand	1.00
85.200	85.740	 the	0.96
85.740	86.160	 class.	0.79
86.220	87.540	 Judy	0.92
87.540	87.840	 began	0.94
87.840	88.080	 to	0.99
88.080	88.440	 love	0.98
88.440	88.920	 painting	0.99
88.920	89.940	 later.	0.83
90.000	92.340	 She	0.89
92.340	93.180	 be.	0.30
93.240	94.860	 Later,	0.68
94.860	95.040	 she	0.97
95.040	95.760	 studied	0.81
95.760	97.320	 mother	0.78
97.320	97.980	 art	0.98
97.980	98.340	 in	0.88
98.340	100.620	 college.	0.54
100.680	103.740	 After	0.93
103.740	104.520	 college,	0.78
104.520	105.420	 Judy	0.61
105.420	105.780	 worked	0.96
105.780	106.080	 for	0.99
106.080	106.560	 the,	0.54
106.560	110.220	 The	0.92
110.220	110.580	 city	0.94
110.580	111.420	 of	0.97
111.420	111.840	 Los	0.99
111.840	112.620	 Angeles.	0.63
112.680	113.580	 She	0.37
113.580	113.940	 worked	0.18
113.940	115.200	 in	0.64
115.200	115.560	 a	0.67
115.560	117.000	 neighborhood	0.93
117.000	117.540	 called	0.96
117.540	119.220	 boil,	0.30
119.220	120.120	 boil	0.29
120.120	120.720	 height.	0.64
120.840	122.940	 She	0.60
122.940	125.160	 thought	0.33
125.160	126.000	 art	0.93
126.000	126.480	 class	0.90
126.480	126.960	 is	0.92
126.960	128.160	 in	0.80
128.160	128.400	 the	0.95
128.400	129.720	 part.	0.42
129.840	131.160	 Parks.	0.61
131.220	132.960	 Group	0.63
132.960	133.200	 of	0.99
133.200	134.100	 teenagers	0.90
134.100	136.380	 hung	0.84
136.380	136.740	 out	0.91
136.740	137.700	 in	0.90
137.700	137.940	 the	0.99
137.940	138.360	 park.	0.77
138.480	140.700	 The	0.94
140.700	141.000	 group	0.99
141.000	141.480	 did	0.96
141.480	141.780	 not	0.99
141.780	142.200	 get	0.95
142.200	142.620	 along.	0.76
142.680	143.700	 Judy	0.95
143.700	144.240	 asked	0.98
144.240	145.020	 the	0.92
145.020	145.680	 teenager	0.75
145.680	146.160	 to	0.98
146.160	146.580	 help.	0.55
146.760	147.780	 Her	0.58
147.780	148.200	 paint	0.96
148.200	148.620	 the	0.92
148.620	149.040	 mirror.	0.78
149.100	150.360	 She	0.81
150.360	151.620	 wanted	0.68
151.620	152.640	 the	0.92
152.640	153.960	 teenager	0.98
153.960	154.320	 to	1.00
154.320	154.440	 get	0.99
154.440	154.860	 along.	0.96
154.920	158.760	 When	0.98
158.760	159.000	 the	0.99
159.000	159.420	 mirror	0.96
159.420	159.660	 was	0.99
159.660	160.500	 finished,	0.61
160.500	160.800	 people	0.79
160.800	161.400	 in	0.99
161.400	161.820	 the	0.99
161.820	162.480	 community	0.99
162.480	164.760	 loved	0.92
164.760	165.300	 it.	0.87
165.360	166.140	 The	0.74
166.140	166.620	 mirror	0.52
166.620	166.920	 was	0.98
166.920	167.220	 called	0.98
167.220	167.940	 me	0.94
167.940	169.020	 up	0.89
169.020	169.680	 late.	0.53
169.740	171.600	 It	0.50
171.600	172.380	 showed	0.65
172.380	174.000	 um,	0.41
174.000	174.960	 Mexican	0.96
174.960	178.020	 grandmother.	0.69
178.080	178.320	 She	0.10
178.320	179.160	 looked	0.97
179.160	179.820	 as	0.97
179.820	180.540	 if	0.98
180.540	180.960	 she	0.93
180.960	181.320	 was	0.99
181.320	182.640	 getting	0.92
182.640	183.060	 a	1.00
183.060	183.600	 hug.	0.86
183.660	186.660	 Manny	0.42
186.660	187.260	 Maxi	0.45
187.260	188.280	 can,	0.33
188.280	189.060	 American	0.75
189.060	189.720	 lived	0.95
189.720	190.980	 in,	0.36
190.980	192.120	 boiled	0.40
192.120	192.540	 hot.	0.45
192.660	193.740	 The	0.34
193.740	195.900	 mural,	0.34
195.900	196.440	 have,	0.13
196.440	198.000	 have,	0.13
198.000	198.900	 to	0.65
198.900	199.200	 the	0.99
199.200	201.060	 people's,	0.55
201.060	203.580	 Mexican,	0.40
203.580	204.360	 her,	0.31
204.360	206.820	 heart,	0.37
206.820	207.420	 or	0.89
